Customer_ID ,Own,AutoPartner,InsurancePartner,Intermediary,IRR,Credit_Score,Approved_Date,NewCar,UsedCar,Refinance,Amount,Term,Offered_Rate,Refinance,Competitor,Prime,Accepted,Funded_Date,Offered_competitor,Offered_prime
238,0,0,1,0,2,689,2017-09-07,1,0,0,48000,36,7.34,,3.99,2.61,0,,3.35,4.73
239,0,0,1,0,1,811,2017-09-02,1,0,0,25000,60,5.49,,5.59,2.6,0,,-0.1,2.89
240,0,0,1,0,2,713,2017-09-02,0,0,1,9260,60,8.09,10,6.49,2.6,1,2017-10-11,1.6,5.49
241,0,0,1,0,1,833,2017-09-05,1,0,0,31000,36,3.99,,3.99,2.6,0,,0,1.39
242,0,1,0,0,1,800,2017-09-02,0,0,1,13072,60,6.49,8.34,6.49,2.6,0,,0,3.89
243,0,0,1,0,4,655,2017-09-02,0,1,0,12870,60,11.95,,6.15,2.6,0,,5.8,9.35
244,1,0,0,0,1,746,2017-09-02,1,0,0,51782,36,3.99,,3.99,2.6,1,2017-10-12,0,1.39
245,0,0,1,0,4,645,2017-09-05,1,0,0,25000,60,11.85,,5.59,2.6,0,,6.26,9.25
246,1,0,0,0,1,777,2017-09-02,1,0,0,32148,60,5.49,,5.59,2.6,1,2017-09-13,-0.1,2.89
247,0,0,1,0,2,722,2017-09-02,0,0,1,24788,60,8.09,6.9,6.49,2.6,0,,1.6,5.49
248,0,0,0,1,1,821,2017-09-02,1,0,0,30000,48,5.59,,5.59,2.6,0,,0,2.99
249,0,1,0,0,1,746,2017-09-02,0,0,1,21960,60,6.49,4.4,6.49,2.6,0,,0,3.89
250,1,0,0,0,1,668,2017-09-02,1,0,0,58000,66,6.39,,6.39,2.6,0,,0,3.79
251,1,0,0,0,1,823,2017-09-02,1,0,0,19995,60,5.49,,5.59,2.6,0,,-0.1,2.89
252,0,0,1,0,4,668,2017-09-02,0,1,0,9405,36,11.95,,5.65,2.6,0,,6.3,9.35
253,0,0,1,0,1,797,2017-09-02,0,1,0,27720,72,6.89,,6.89,2.6,0,,0,4.29
254,0,0,0,1,1,787,2017-09-02,1,0,0,45000,60,5.49,,5.59,2.6,0,,-0.1,2.89
255,0,0,1,0,1,757,2017-09-02,0,1,0,30914,60,6.05,,6.15,2.6,0,,-0.1,3.45
256,0,0,0,1,3,761,2017-09-03,0,1,0,50490,60,5.59,,6.15,2.6,0,,-0.56,2.99
257,1,0,0,0,4,662,2017-09-02,1,0,0,35000,48,11.85,,5.59,2.6,0,,6.26,9.25
258,1,0,0,0,1,800,2017-09-02,0,0,1,19555,60,6.49,11.25,6.49,2.6,1,2017-09-15,0,3.89
259,0,0,0,1,1,747,2017-09-02,0,1,0,17820,48,6.15,,6.15,2.6,0,,0,3.55
260,1,0,0,0,1,813,2017-09-02,0,1,0,19800,36,5.65,,5.65,2.6,0,,0,3.05
261,0,1,0,0,1,740,2017-09-02,0,0,1,17570,72,5.75,6.1,7.29,2.6,0,,-1.54,3.15
262,0,0,1,0,4,664,2017-09-02,0,1,0,16830,36,11.95,,5.65,2.6,0,,6.3,9.35
263,0,0,0,1,1,799,2017-09-02,1,0,0,21317,60,5.49,,5.59,2.6,0,,-0.1,2.89
264,1,0,0,0,4,646,2017-09-02,0,1,0,29402,60,11.95,,6.15,2.6,0,,5.8,9.35
265,0,0,0,1,4,669,2017-09-02,1,0,0,29000,60,11.85,,5.59,2.6,0,,6.26,9.25
266,0,1,0,0,1,707,2017-09-02,0,0,1,12859,60,6.49,11,6.49,2.6,0,,0,3.89
267,0,1,0,0,2,726,2017-09-02,0,0,1,22342,60,8.09,5.85,6.49,2.6,0,,1.6,5.49
268,0,0,0,1,1,818,2017-09-02,1,0,0,29000,60,5.49,,5.59,2.6,0,,-0.1,2.89
269,1,0,0,0,4,656,2017-09-02,1,0,0,20000,60,11.85,,5.59,2.6,0,,6.26,9.25
270,1,0,0,0,2,720,2017-09-02,1,0,0,35000,60,7.39,,5.59,2.6,0,,1.8,4.79
271,1,0,0,0,1,799,2017-09-04,0,1,0,14711,48,6.15,,6.15,2.6,1,2017-09-13,0,3.55
272,0,0,1,0,3,679,2017-09-02,0,1,0,9900,60,9.65,,6.15,2.6,0,,3.5,7.05
273,0,0,1,0,1,750,2017-09-02,1,0,0,35000,72,6.29,,6.39,2.6,0,,-0.1,3.69
274,0,0,1,0,3,692,2017-09-02,1,0,0,46000,72,7.79,,6.39,2.6,0,,1.4,5.19
275,0,0,1,0,3,687,2017-09-03,0,0,1,13019,36,7.78,9.25,6.05,2.6,0,,1.73,5.18
276,1,0,0,0,4,640,2017-09-03,0,1,0,19172,72,12.25,,6.89,2.6,0,,5.36,9.65
277,0,0,1,0,2,706,2017-09-04,0,0,1,12355,60,8.09,6,6.49,2.6,0,,1.6,5.49
278,0,0,0,1,1,751,2017-09-02,1,0,0,29698,60,5.49,,5.59,2.6,0,,-0.1,2.89
279,1,0,0,0,3,683,2017-09-03,1,0,0,45000,60,9.55,,5.59,2.6,0,,3.96,6.95
280,1,0,0,0,2,667,2017-09-27,0,1,0,19800,48,7.44,,5.89,2.74,0,,1.55,4.7
281,1,0,0,0,1,789,2017-09-02,1,0,0,18107,60,5.49,,5.59,2.6,1,2017-09-22,-0.1,2.89
282,1,0,0,0,1,762,2017-09-03,0,0,1,15671,72,5.75,6.24,7.29,2.6,1,2017-09-18,-1.54,3.15
283,0,0,1,0,1,737,2017-09-03,0,0,1,15306,36,6.05,8.19,6.05,2.6,1,2017-09-18,0,3.45
284,0,0,1,0,2,700,2017-09-03,0,0,1,17948,60,7.53,9,6.49,2.6,0,,1.04,4.93
285,0,0,0,1,3,694,2017-09-03,0,1,0,10802,48,9.65,,6.15,2.6,1,2017-09-14,3.5,7.05
286,0,0,1,0,3,744,2017-09-03,1,0,0,60454,60,9.55,,5.59,2.6,0,,3.96,6.95
287,0,0,0,1,1,766,2017-09-02,1,0,0,26000,60,5.49,,5.59,2.6,0,,-0.1,2.89
288,1,0,0,0,3,674,2017-09-02,0,1,0,22770,60,9.65,,6.15,2.6,0,,3.5,7.05
289,0,0,1,0,4,640,2017-09-03,1,0,0,45000,60,11.85,,5.59,2.6,0,,6.26,9.25
290,0,0,1,0,3,680,2017-09-04,0,1,0,12015,48,9.65,,6.15,2.6,0,,3.5,7.05
291,0,0,0,1,1,794,2017-09-03,1,0,0,25000,72,6.39,,6.39,2.6,0,,0,3.79
292,1,0,0,0,1,767,2017-09-02,1,0,0,30000,36,3.99,,3.99,2.6,0,,0,1.39
293,0,0,1,0,3,672,2017-09-03,0,1,0,40849,66,10.25,,6.89,2.6,0,,3.36,7.65
294,0,0,0,1,1,753,2017-09-04,0,1,0,18810,60,6.05,,6.15,2.6,0,,-0.1,3.45
295,1,0,0,0,2,727,2017-09-03,0,1,0,21431,66,8.09,,6.89,2.6,1,2017-09-27,1.2,5.49
296,0,0,1,0,1,811,2017-09-02,0,1,0,30074,60,6.05,,6.15,2.6,1,2017-09-22,-0.1,3.45
297,0,0,0,1,1,803,2017-09-02,1,0,0,25000,48,5.09,,5.59,2.6,0,,-0.5,2.49
298,1,0,0,0,1,740,2017-09-03,0,0,1,8123,36,6.05,8.99,6.05,2.6,1,2017-09-29,0,3.45
299,0,0,1,0,2,728,2017-09-02,1,0,0,42020,60,7.39,,5.59,2.6,0,,1.8,4.79
300,0,0,0,1,4,665,2017-09-03,1,0,0,15000,60,11.85,,5.59,2.6,0,,6.26,9.25
301,0,1,0,0,2,724,2017-09-03,0,0,1,20070,60,8.09,6.7,6.49,2.6,0,,1.6,5.49
302,0,0,0,1,3,743,2017-09-03,0,0,1,20048,72,9.43,10.9,7.29,2.6,0,,2.14,6.83
303,0,0,1,0,2,700,2017-09-03,1,0,0,34509,60,7.39,,5.59,2.6,0,,1.8,4.79
304,1,0,0,0,1,813,2017-09-03,0,1,0,11880,36,5.65,,5.65,2.6,1,2017-09-27,0,3.05
305,0,0,0,1,1,741,2017-09-03,0,1,0,27720,72,6.89,,6.89,2.6,1,2017-10-23,0,4.29
306,1,0,0,0,1,732,2017-09-05,0,0,1,29948,60,6.49,10.2,6.49,2.6,1,2017-10-16,0,3.89
307,0,0,1,0,1,725,2017-09-04,0,0,1,13099,36,8.14,13.9,6.05,2.6,1,2017-09-15,2.09,5.54
308,0,0,1,0,1,753,2017-09-03,1,0,0,14500,60,5.49,,5.59,2.6,1,2017-09-21,-0.1,2.89
309,0,0,0,1,4,643,2017-09-03,0,1,0,16335,72,12.25,,6.89,2.6,0,,5.36,9.65
310,0,1,0,0,1,746,2017-09-03,0,0,1,32608,60,5.75,6.69,6.49,2.6,0,,-0.74,3.15
311,0,0,0,1,2,717,2017-09-03,1,0,0,21876,60,5.49,,5.59,2.6,0,,-0.1,2.89
312,0,0,1,0,1,776,2017-09-03,0,0,1,14752,60,6.49,4.9,6.49,2.6,0,,0,3.89
313,0,0,1,0,2,727,2017-09-03,1,0,0,35000,72,7.69,,6.39,2.6,0,,1.3,5.09
314,0,0,1,0,2,708,2017-09-03,0,1,0,13083,48,7.44,,6.15,2.6,1,2017-09-11,1.29,4.84
315,0,0,1,0,1,778,2017-09-05,1,0,0,12126,60,5.49,,5.59,2.6,1,2017-10-09,-0.1,2.89
316,0,0,0,1,2,728,2017-09-03,0,0,1,6909,36,7.19,7.5,6.05,2.6,0,,1.14,4.59
317,0,0,0,1,1,793,2017-09-03,1,0,0,33500,36,3.99,,3.99,2.6,0,,0,1.39
318,0,0,0,1,3,674,2017-09-03,1,0,0,25000,72,9.75,,6.39,2.6,0,,3.36,7.15
319,1,0,0,0,2,697,2017-09-03,0,0,1,14066,66,7.52,8.99,7.29,2.6,1,2017-09-19,0.23,4.92
320,0,0,1,0,1,782,2017-09-03,0,1,0,41159,60,6.05,,6.15,2.6,0,,-0.1,3.45
321,0,0,1,0,1,834,2017-09-03,1,0,0,19986,36,4.45,,3.99,2.6,0,,0.46,1.85
322,0,0,0,1,4,659,2017-09-03,0,1,0,19800,60,11.95,,6.15,2.6,0,,5.8,9.35
323,0,0,1,0,1,805,2017-09-03,1,0,0,35989,60,5.49,,5.59,2.6,0,,-0.1,2.89
324,0,0,1,0,1,686,2017-09-03,0,1,0,30690,72,6.89,,6.89,2.6,0,,0,4.29
325,0,1,0,0,2,713,2017-09-03,0,0,1,23383,60,8.09,4.9,6.49,2.6,0,,1.6,5.49
326,0,0,0,1,1,737,2017-09-03,0,1,0,11880,66,6.89,,6.89,2.6,1,2017-09-11,0,4.29
327,0,0,1,0,1,768,2017-09-03,0,0,1,5188,36,6.05,8.99,6.05,2.6,1,2017-09-19,0,3.45
328,0,0,1,0,1,764,2017-09-03,0,1,0,25511,72,6.89,,6.89,2.6,1,2017-09-22,0,4.29
329,0,0,1,0,2,706,2017-09-03,1,0,0,24478,36,3.99,,3.99,2.6,1,2017-09-21,0,1.39
330,0,0,1,0,3,678,2017-09-03,0,0,1,21701,60,10.85,6.1,6.49,2.6,0,,4.36,8.25
331,0,0,0,1,2,705,2017-09-03,1,0,0,30000,60,7.39,,5.59,2.6,0,,1.8,4.79
332,1,0,0,0,2,759,2017-09-04,0,1,0,43560,60,7.44,,6.15,2.6,1,2017-10-11,1.29,4.84
333,0,0,0,1,2,707,2017-09-03,1,0,0,39000,36,7.34,,3.99,2.6,0,,3.35,4.74
334,0,0,1,0,1,796,2017-09-03,1,0,0,27000,36,3.99,,3.99,2.6,0,,0,1.39
335,0,0,0,1,1,798,2017-09-03,1,0,0,45000,60,5.09,,5.59,2.6,0,,-0.5,2.49
336,0,0,1,0,3,668,2017-09-03,0,1,0,18891,48,9.65,,6.15,2.6,1,2017-09-29,3.5,7.05
337,1,0,0,0,1,737,2017-09-03,0,1,0,22770,36,5.65,,5.65,2.6,0,,0,3.05
338,0,1,0,0,3,758,2017-09-04,0,0,1,54033,60,7.39,6.19,6.49,2.6,0,,0.9,4.79
339,1,0,0,0,3,688,2017-09-03,0,1,0,33243,66,10.25,,6.89,2.6,0,,3.36,7.65
340,1,0,0,0,1,801,2017-09-03,1,0,0,15000,72,6.39,,6.39,2.6,1,2017-09-15,0,3.79
341,1,0,0,0,1,821,2017-09-03,1,0,0,50000,60,5.49,,5.59,2.6,0,,-0.1,2.89
342,0,0,1,0,1,831,2017-09-03,1,0,0,35000,60,5.09,,5.59,2.6,0,,-0.5,2.49
343,0,0,0,1,1,783,2017-09-04,0,0,1,18586,48,6.39,13.5,6.49,2.6,1,2017-09-22,-0.1,3.79
344,1,0,0,0,1,760,2017-09-03,0,0,1,9653,36,6.05,9,6.05,2.6,0,,0,3.45
345,1,0,0,0,1,797,2017-09-04,0,1,0,24750,60,6.05,,6.15,2.6,1,2017-09-08,-0.1,3.45
346,1,0,0,0,3,680,2017-09-03,1,0,0,27000,60,9.55,,5.59,2.6,0,,3.96,6.95
347,1,0,0,0,2,686,2017-09-03,1,0,0,30000,60,7.39,,5.59,2.6,0,,1.8,4.79
348,0,0,1,0,4,656,2017-09-03,0,1,0,21880,60,11.95,,6.15,2.6,0,,5.8,9.35
349,1,0,0,0,1,820,2017-09-03,0,0,1,17325,48,6.28,7.75,6.49,2.6,0,,-0.21,3.68
350,1,0,0,0,3,687,2017-09-03,0,0,1,14776,48,10.85,7.1,6.49,2.6,0,,4.36,8.25
351,1,0,0,0,1,669,2017-09-07,0,1,0,29333,60,6.05,,6.15,2.61,1,2017-09-15,-0.1,3.44
352,0,0,1,0,3,682,2017-09-03,0,0,1,16788,60,9.22,10.69,6.49,2.6,1,2017-10-03,2.73,6.62
353,0,0,1,0,3,681,2017-09-03,1,0,0,25000,60,9.55,,5.59,2.6,0,,3.96,6.95
354,0,0,1,0,3,678,2017-09-03,1,0,0,28000,60,9.55,,5.59,2.6,0,,3.96,6.95
355,1,0,0,0,1,760,2017-09-03,0,1,0,26928,48,6.15,,6.15,2.6,0,,0,3.55
356,1,0,0,0,1,766,2017-09-03,0,0,1,5837,36,6.05,8.75,6.05,2.6,1,2017-09-14,0,3.45
357,1,0,0,0,2,718,2017-09-03,0,1,0,34650,60,7.44,,6.15,2.6,0,,1.29,4.84
358,0,0,0,1,3,689,2017-09-03,0,1,0,24750,72,10.25,,6.89,2.6,0,,3.36,7.65
359,1,0,0,0,1,749,2017-09-03,1,0,0,17844,60,5.49,,5.59,2.6,1,2017-09-11,-0.1,2.89
360,1,0,0,0,2,721,2017-09-03,0,1,0,22770,60,7.44,,6.15,2.6,0,,1.29,4.84
361,0,0,0,1,1,749,2017-09-03,1,0,0,32000,60,5.49,,5.59,2.6,0,,-0.1,2.89
362,0,0,1,0,3,688,2017-09-03,1,0,0,27548,72,9.75,,6.39,2.6,0,,3.36,7.15
363,1,0,0,0,2,731,2017-09-03,1,0,0,25591,60,7.39,,5.59,2.6,0,,1.8,4.79
364,1,0,0,0,2,728,2017-09-03,0,1,0,24628,72,8.09,,6.89,2.6,1,2017-10-02,1.2,5.49
365,0,0,0,1,1,780,2017-09-03,1,0,0,26000,60,5.49,,5.59,2.6,0,,-0.1,2.89
366,1,0,0,0,1,819,2017-09-03,1,0,0,25114,36,3.99,,3.99,2.6,1,2017-09-13,0,1.39
367,0,1,0,0,1,762,2017-09-03,0,0,1,32670,60,6.49,7.99,6.49,2.6,0,,0,3.89
368,1,0,0,0,1,802,2017-09-03,0,1,0,46530,60,6.05,,6.15,2.6,0,,-0.1,3.45
369,0,0,1,0,1,814,2017-09-03,0,0,1,10626,36,5.75,6.74,6.05,2.6,0,,-0.3,3.15
370,0,0,1,0,1,782,2017-09-03,0,1,0,19800,72,6.89,,6.89,2.6,0,,0,4.29
371,1,0,0,0,4,641,2017-09-03,0,0,1,16980,60,11.95,22.45,6.49,2.6,1,2017-10-03,5.46,9.35
372,1,0,0,0,4,650,2017-09-03,0,1,0,11962,48,11.95,,6.15,2.6,1,2017-09-29,5.8,9.35
373,0,0,0,1,1,775,2017-09-03,1,0,0,38000,72,6.39,,6.39,2.6,0,,0,3.79
374,1,0,0,0,4,663,2017-09-03,0,1,0,26730,72,12.25,,6.89,2.6,0,,5.36,9.65
375,0,0,1,0,2,717,2017-09-03,1,0,0,25000,60,7.39,,5.59,2.6,0,,1.8,4.79
376,1,0,0,0,4,657,2017-09-03,0,1,0,29700,72,12.25,,6.89,2.6,0,,5.36,9.65
377,1,0,0,0,4,649,2017-09-03,0,1,0,14850,60,11.95,,6.15,2.6,0,,5.8,9.35
378,0,0,1,0,4,641,2017-09-03,0,0,1,17805,66,12.35,15,7.29,2.6,1,2017-09-29,5.06,9.75
379,0,0,1,0,1,747,2017-09-03,0,1,0,34650,48,6.15,,6.15,2.6,0,,0,3.55
380,1,0,0,0,3,679,2017-09-03,1,0,0,23912,72,9.75,,6.39,2.6,0,,3.36,7.15
381,0,0,0,1,1,809,2017-09-03,0,1,0,23760,60,5.65,,6.15,2.6,0,,-0.5,3.05
382,0,0,1,0,1,807,2017-09-03,1,0,0,60000,60,5.49,,5.59,2.6,0,,-0.1,2.89
383,0,0,1,0,1,735,2017-09-03,0,1,0,24750,60,6.05,,6.15,2.6,0,,-0.1,3.45
384,0,0,0,1,2,775,2017-09-03,1,0,0,17000,36,7.34,,3.99,2.6,0,,3.35,4.74
385,0,0,0,1,1,784,2017-09-03,0,1,0,34650,60,6.05,,6.15,2.6,0,,-0.1,3.45
386,1,0,0,0,1,734,2017-09-03,1,0,0,27900,72,6.39,,6.39,2.6,0,,0,3.79
387,1,0,0,0,1,821,2017-09-03,1,0,0,9409,36,3.99,,3.99,2.6,1,2017-09-15,0,1.39
388,0,0,1,0,1,778,2017-09-03,1,0,0,42341,60,5.49,,5.59,2.6,0,,-0.1,2.89
389,1,0,0,0,1,670,2017-09-03,1,0,0,46341,60,5.49,,5.59,2.6,0,,-0.1,2.89
390,1,0,0,0,1,737,2017-09-03,1,0,0,35000,60,5.49,,5.59,2.6,0,,-0.1,2.89
391,0,0,1,0,1,685,2017-09-03,0,0,1,10022,36,5.95,19,6.05,2.6,1,2017-09-19,-0.1,3.35
392,1,0,0,0,2,719,2017-09-03,0,0,1,15939,60,8.09,5.5,6.49,2.6,0,,1.6,5.49
393,0,0,0,1,1,825,2017-09-03,1,0,0,44053,60,5.49,,5.59,2.6,0,,-0.1,2.89
394,1,0,0,0,4,640,2017-09-03,0,0,1,14179,60,11.95,18,6.49,2.6,1,2017-10-16,5.46,9.35
395,0,0,0,1,4,665,2017-09-03,0,1,0,14008,60,11.95,,6.15,2.6,1,2017-09-13,5.8,9.35
396,1,0,0,0,4,653,2017-09-03,0,1,0,8237,60,11.95,,6.15,2.6,0,,5.8,9.35
397,0,0,1,0,3,682,2017-09-03,1,0,0,19000,36,9.55,,3.99,2.6,0,,5.56,6.95
398,1,0,0,0,3,693,2017-09-03,0,0,1,5471,36,7.39,7.99,6.05,2.6,1,2017-10-18,1.34,4.79
399,0,0,1,0,1,760,2017-09-03,0,0,1,24823,66,6.39,11.5,7.29,2.6,1,2017-09-14,-0.9,3.79
400,0,0,0,1,1,802,2017-09-03,0,1,0,5148,60,6.05,,6.15,2.6,1,2017-09-22,-0.1,3.45
401,0,0,0,1,4,661,2017-09-04,0,1,0,9900,36,11.95,,5.65,2.6,0,,6.3,9.35
402,0,0,1,0,1,782,2017-09-03,1,0,0,30000,48,5.59,,5.59,2.6,0,,0,2.99
403,0,0,0,1,3,686,2017-09-03,0,0,1,12328,36,10.85,12.8,6.05,2.6,1,2017-09-15,4.8,8.25
404,1,0,0,0,3,639,2017-09-03,0,0,1,8429,60,7.39,8,6.49,2.6,1,2017-09-14,0.9,4.79
405,0,0,0,1,1,808,2017-09-03,1,0,0,40000,60,5.49,,5.59,2.6,0,,-0.1,2.89
406,0,0,0,1,1,816,2017-09-03,1,0,0,21500,60,5.49,,5.59,2.6,0,,-0.1,2.89
407,0,1,0,0,1,812,2017-09-03,0,0,1,26730,72,6.03,7.5,7.29,2.6,0,,-1.26,3.43
408,1,0,0,0,2,709,2017-09-03,0,0,1,4950,48,7.28,8.75,6.49,2.6,1,2017-09-14,0.79,4.68
409,0,0,1,0,2,724,2017-09-03,1,0,0,45000,60,7.39,,5.59,2.6,0,,1.8,4.79
410,0,1,0,0,1,780,2017-09-03,0,0,1,13563,60,5.75,6.29,6.49,2.6,0,,-0.74,3.15
411,0,0,0,1,1,777,2017-09-03,0,0,1,9212,60,5.75,6.65,6.49,2.6,0,,-0.74,3.15
412,1,0,0,0,3,693,2017-09-04,0,0,1,17804,72,11.45,5.9,7.29,2.6,1,2017-09-29,4.16,8.85
413,0,1,0,0,3,707,2017-09-04,0,0,1,13136,60,8.09,9.95,6.49,2.6,1,2017-09-12,1.6,5.49
414,0,0,1,0,3,717,2017-09-04,1,0,0,23969,72,7.29,,6.39,2.6,0,,0.9,4.69
415,0,0,0,1,3,673,2017-09-04,1,0,0,25000,66,9.75,,6.39,2.6,0,,3.36,7.15
416,0,0,0,1,3,686,2017-09-04,0,1,0,21779,60,9.65,,6.15,2.6,0,,3.5,7.05
417,1,0,0,0,1,748,2017-09-03,1,0,0,31000,60,5.49,,5.59,2.6,0,,-0.1,2.89
418,0,0,0,1,4,655,2017-09-04,0,1,0,15345,72,12.25,,6.89,2.6,0,,5.36,9.65
419,1,0,0,0,4,659,2017-09-04,0,0,1,19602,60,7.99,8.1,6.49,2.6,1,2017-09-19,1.5,5.39
420,1,0,0,0,2,719,2017-09-03,0,1,0,24750,60,7.44,,6.15,2.6,0,,1.29,4.84
421,0,0,0,1,1,822,2017-09-04,1,0,0,34999,60,5.49,,5.59,2.6,0,,-0.1,2.89
422,1,0,0,0,3,685,2017-09-04,0,1,0,24750,60,9.65,,6.15,2.6,0,,3.5,7.05
423,0,0,0,1,1,831,2017-09-03,1,0,0,25624,36,3.99,,3.99,2.6,1,2017-10-02,0,1.39
424,0,0,0,1,1,778,2017-09-03,1,0,0,44000,36,3.99,,3.99,2.6,0,,0,1.39
425,0,0,1,0,1,817,2017-09-04,1,0,0,31918,36,3.99,,3.99,2.6,1,2017-09-11,0,1.39
426,0,0,1,0,2,654,2017-09-04,0,1,0,31680,60,7.44,,6.15,2.6,0,,1.29,4.84
427,0,0,1,0,1,770,2017-09-04,0,0,1,7955,60,5.75,5.9,6.49,2.6,0,,-0.74,3.15
428,0,1,0,0,1,775,2017-09-04,0,0,1,25740,72,7.03,8.5,7.29,2.6,0,,-0.26,4.43
429,0,0,0,1,1,733,2017-09-03,1,0,0,36000,60,5.49,,5.59,2.6,0,,-0.1,2.89
430,0,0,0,1,1,749,2017-09-04,0,0,1,15543,36,5.75,6.9,6.05,2.6,0,,-0.3,3.15
431,0,0,0,1,1,741,2017-09-04,0,0,1,13629,36,6.05,13.4,6.05,2.6,1,2017-09-14,0,3.45
432,0,0,1,0,1,749,2017-09-04,1,0,0,30000,60,5.49,,5.59,2.6,0,,-0.1,2.89
433,0,0,0,1,3,700,2017-09-04,0,1,0,21779,72,10.25,,6.89,2.6,0,,3.36,7.65
434,1,0,0,0,1,809,2017-09-03,0,1,0,24750,60,6.05,,6.15,2.6,0,,-0.1,3.45
435,1,0,0,0,1,805,2017-09-03,0,1,0,19800,36,5.65,,5.65,2.6,0,,0,3.05
436,0,0,1,0,1,783,2017-09-03,1,0,0,31755,60,5.49,,5.59,2.6,0,,-0.1,2.89
437,0,0,1,0,1,813,2017-09-03,1,0,0,45000,60,5.49,,5.59,2.6,0,,-0.1,2.89
438,0,0,0,1,1,832,2017-09-03,1,0,0,36643,60,5.49,,5.59,2.6,0,,-0.1,2.89
439,0,0,0,1,1,695,2017-09-04,0,0,1,14472,36,5.95,15.95,6.05,2.6,1,2017-09-20,-0.1,3.35
440,0,0,1,0,1,757,2017-09-04,0,0,1,14025,48,6.49,9,6.49,2.6,0,,0,3.89
441,0,0,0,1,3,679,2017-09-03,1,0,0,30000,72,9.75,,6.39,2.6,0,,3.36,7.15
442,0,1,0,0,1,815,2017-09-04,0,0,1,17820,60,6.03,7.5,6.49,2.6,0,,-0.46,3.43
443,0,1,0,0,3,683,2017-09-04,0,0,1,23072,60,7.39,7.99,6.49,2.6,0,,0.9,4.79
444,0,0,0,1,1,748,2017-09-04,0,1,0,34649,60,6.05,,6.15,2.6,0,,-0.1,3.45
445,1,0,0,0,1,779,2017-09-04,0,0,1,7953,60,6.49,8.35,6.49,2.6,1,2017-10-03,0,3.89
446,0,0,0,1,1,734,2017-09-04,0,1,0,14850,72,6.89,,6.89,2.6,1,2017-09-21,0,4.29
447,0,0,1,0,2,723,2017-09-03,1,0,0,27000,36,4,,3.99,2.6,0,,0.01,1.4
448,1,0,0,0,4,666,2017-09-04,0,1,0,27313,66,12.25,,6.89,2.6,0,,5.36,9.65
449,0,0,0,1,4,642,2017-09-04,0,1,0,14850,36,11.95,,5.65,2.6,0,,6.3,9.35
450,0,0,1,0,1,742,2017-09-03,0,1,0,44550,60,6.05,,6.15,2.6,0,,-0.1,3.45
451,0,0,0,1,3,711,2017-09-04,1,0,0,25000,60,7.39,,5.59,2.6,0,,1.8,4.79
452,0,1,0,0,2,698,2017-09-04,0,0,1,24216,72,7.19,7.99,7.29,2.6,0,,-0.1,4.59
453,1,0,0,0,1,774,2017-09-03,0,1,0,16830,60,6.05,,6.15,2.6,1,2017-09-13,-0.1,3.45
454,0,0,0,1,1,730,2017-09-03,0,1,0,29700,60,6.05,,6.15,2.6,0,,-0.1,3.45
455,0,0,0,1,1,755,2017-09-03,1,0,0,45000,60,5.49,,5.59,2.6,0,,-0.1,2.89
456,0,1,0,0,3,790,2017-09-04,0,0,1,30439,72,7.39,6.35,7.29,2.6,0,,0.1,4.79
457,1,0,0,0,1,783,2017-09-03,0,1,0,14026,48,6.15,,6.15,2.6,1,2017-09-14,0,3.55
458,0,0,1,0,4,642,2017-09-04,0,0,1,21707,48,11.53,13,6.49,2.6,1,2017-09-19,5.04,8.93
459,0,0,1,0,1,749,2017-09-04,0,1,0,9213,48,6.15,,6.15,2.6,1,2017-09-11,0,3.55
460,0,0,0,1,1,715,2017-09-04,0,0,1,14677,48,8.19,17.95,6.49,2.6,1,2017-09-21,1.7,5.59
461,0,0,0,1,1,772,2017-09-04,1,0,0,8812,60,5.49,,5.59,2.6,1,2017-09-26,-0.1,2.89
462,1,0,0,0,2,725,2017-09-03,0,1,0,25938,60,7.44,,6.15,2.6,1,2017-09-21,1.29,4.84
463,1,0,0,0,1,821,2017-09-04,0,1,0,6416,48,6.15,,6.15,2.6,1,2017-09-12,0,3.55
464,1,0,0,0,1,808,2017-09-04,1,0,0,10154,36,3.99,,3.99,2.6,1,2017-09-08,0,1.39
465,0,0,0,1,1,789,2017-09-04,0,0,1,9108,36,5.55,7.1,6.05,2.6,0,,-0.5,2.95
466,0,0,1,0,2,727,2017-09-04,0,0,1,16738,60,7.19,10.5,6.49,2.6,0,,0.7,4.59
467,0,1,0,0,3,743,2017-09-04,0,0,1,31680,72,7.29,7.49,7.29,2.6,0,,0,4.69
468,0,0,0,1,4,664,2017-09-04,1,0,0,34999,60,11.85,,5.59,2.6,0,,6.26,9.25
469,0,0,0,1,1,799,2017-09-04,1,0,0,35000,36,4.45,,3.99,2.6,0,,0.46,1.85
470,0,0,0,1,4,664,2017-09-04,1,0,0,25000,60,11.85,,5.59,2.6,0,,6.26,9.25
471,0,0,1,0,1,759,2017-09-03,1,0,0,45000,60,5.49,,5.59,2.6,0,,-0.1,2.89
472,0,1,0,0,1,809,2017-09-04,0,0,1,24057,60,6.49,4.9,6.49,2.6,0,,0,3.89
473,1,0,0,0,4,643,2017-09-04,0,1,0,27519,72,12.25,,6.89,2.6,0,,5.36,9.65
474,0,0,1,0,1,668,2017-09-05,0,0,1,13815,60,6.49,11.75,6.49,2.6,1,2017-09-29,0,3.89
